,gender,age,emotion,base,rewriting
1210,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道你过去发生的事情会带来强烈的情绪。是否因为尝试执行协议 6 而重新点燃了这些感觉？
1211,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,在某些情况下，协议 6 可用于回顾特别创伤性事件，但这有时会引发麻烦的情绪反应。你之前有没有使用过协议6，它有没有让你有任何无法控制的情绪？
1212,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道现在是否有什么东西重新点燃了这种感觉。您是否尝试过记住或重温此事件并因此感到焦虑？
1213,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,通过尝试协议 6 来重温创伤性事件会带来消极和无法控制的情绪。您是否尝试通过执行协议 6 重新审视该事件并因此感到不舒服？
1214,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你是否尝试过协议 6 来回想这个事件，如果你有，记住这个事件是否会让人精神崩溃？
1215,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,如果我可以问一下，最近对协议 6 的尝试是否触发了这些感觉？
1216,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时不好的感觉可能会回来，因为发生了一些事情让它们再次出现。您最近是否尝试过协议 6，并且无法将自己与过去所产生的负面情绪疏远？
1217,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,谢谢你和我分享这个。请问，你最近有没有讨论过这个过去的事件或试图重温它，这可能让你感到一些不适或带来一些负面情绪吗？
1218,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你是否已经尝试过重新审视这个事件却发现这样做会带来强烈的负面情绪？
1219,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我明白你为什么会感到焦虑。你认为尝试协议 6 会重新点燃这些难以控制的情绪吗？
1220,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你最近有没有尝试过协议 6 并发现它把所有那些不好的感觉都带回来了？
1221,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我意识到克服过去的消极想法可能很困难。最近尝试协议 6 是否让您回忆起这个事件，从而使您记忆犹新，并让您感到焦虑？
1222,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议 6 可能会有很大帮助，但我知道它有时也会引起不必要的压力。您最近是否尝试过协议 6，并在使用后发现自己太苦恼了？
1223,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议 6 有时会对人们产生相当负面的影响。您是否尝试过协议 6，它是否对您产生了负面影响？
1224,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道这很难，所以感谢您与我分享。如果你尝试过协议 6，是否会重新点燃你这种不好的感觉？
1225,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否尝试过协议 6 并且感觉过于强烈？
1226,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,处理过去的创伤真的很艰难，我很欣赏你的勇气。请问您是否尝试过协议6，但发现它太难了？
1227,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否尝试过协议 6 并发现它没有一个好的结果？
1228,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道协议 6 通常会触发对过去的创伤事件重新产生焦虑感，所以在我推荐它之前，我想知道这是否发生在你身上。协议 6 是您最近尝试过的并且让您感到焦虑的东西吗？
1229,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你有没有尝试过协议 6，当你回忆过去的事情时，它有没有让你有任何不好的感觉？
1230,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时，当我们通过某些协议并发现，正如我们所做的那样，这些协议可以揭示负面情绪和体验。你有没有尝试过协议 6 但发现它太令人痛苦了？
1231,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议 6 确实可以唤起回忆，这取决于情况的好坏。您是否尝试过协议 6，它是否对您产生了负面影响？
1232,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否已经尝试过协议 6，但发现它不但没有缓解您的焦虑，反而使情况变得更糟？
1233,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,这些情绪是不是因为你偶然尝试了协议 6 而重新点燃了？
1234,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,很好，我相信你对协议 6 很熟悉。你最近有没有尝试过协议 6，如果有，当你想到这些过去的事件时，你是否觉得这带来了一些难以处理的感觉?
1235,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,处理过去发生的事情可能很困难。你是否已经尝试过协议 6 来重新审视这个事件，但发现它太难和痛苦了？
1236,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你最近有没有想过这个事件，它是否给你带来了一些令人不安的情绪？
1237,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你最近是否尝试过协议 6，你是否发现它激起了你觉得难以处理的情绪？
1238,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否尝试过协议 6，如果是，您是否觉得它引发了这些困难的感觉？
1239,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否已经尝试过协议 6，如果是，您是否注意到它引发了创伤或不舒服的感觉？
1240,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时，重温创伤性事件可能比它的价值更痛苦。你最近有没有尝试过重温这个事件，但发现它太难了？
1241,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您是否已经尝试回想这件事，如果是这样，是否让您感觉更糟？
1242,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,众所周知，协议 6 会对某些人产生负面影响，如果您最近尝试过，我想知道它是否会导致您目前的情绪。您是否熟悉协议 6，如果熟悉，您是否认为它可能会导致您的焦虑？
1243,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,谢谢，我想将协议 6 作为您的可能建议，但我知道有时和在某些情况下它可能会令人不快。你有没有尝试过协议 6，它对你来说是不是不愉快？
1244,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我觉得我可以向你建议协议 6 来处理过去的事件，但我想确保它适合你。您过去是否尝试过协议 6 并发现它重新点燃了不舒服的情绪？
1245,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我可以问一下，想想发生的事情对你来说是不是太痛苦了？
1246,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议 6 有时会让人们感到不安，所以我想知道您是否遇到过这种情况。协议 6 是否是您尝试过并因此感到不安的东西？
1247,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议 6 可能对您的情况有所帮助，但它并不适合所有人，因此我想了解它是否适​​合您。您是否已经在过去执行了协议 6，并发现它由于旧事件而重新点燃了无法控制的情绪？
1248,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您最近是否尝试过协议 6？这是否带来了不舒服的回忆，让你感到不知所措？
1249,女性,18-39,焦虑,您最近是否尝试过协议11，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道，您是否认为尝试使用协议 11 重新审视该事件（如果您这样做了）可能会导致这种感觉？
