,emotion,rewriting,base,semantic,transformation
2249,愤怒,您能否自信地说，您过去一直仔细考虑朋友或家人提出的其他观点？,您过去可能进行过其他对话，在这些对话中您谈到了其他观点和观点。您是否曾经在自己的生活中实践过提供给您的任何建议或新观点？,10,LOW
2250,愤怒,你真的觉得你在之前的谈话中总是能够考虑其他观点吗？,您过去可能进行过其他对话，在这些对话中您谈到了其他观点和观点。您是否曾经在自己的生活中实践过提供给您的任何建议或新观点？,10,LOW
2251,愤怒,老实说，当别人向您提出意见时，您是否真的觉得您总是会考虑并尊重他人的意见？,您过去可能进行过其他对话，在这些对话中您谈到了其他观点和观点。您是否曾经在自己的生活中实践过提供给您的任何建议或新观点？,10,LOW
2252,愤怒,老实说，当别人向您提出意见时，您是否真的觉得您总是会考虑并尊重他人的意见？,你会说你一般都会听别人的意见吗？,10,LOW
2253,愤怒,你真的觉得你在之前的谈话中总是能够考虑其他观点吗？,你会说你一般都会听别人的意见吗？,10,LOW
2254,愤怒,在您的日常互动中，您是否经常发现当出现不同的观点时，您愿意改变主意？,你会说你一般都会听别人的意见吗？,10,LOW
2255,愤怒,老实说，当别人向您提出意见时，您是否真的觉得您总是会考虑并尊重他人的意见？,谢谢你让我知道。你认为你已经考虑了所有的选择，你可以从每个角度来看待你当前的情况吗？,10,LOW
2256,愤怒,在您的日常互动中，您是否经常发现当出现不同的观点时，您愿意改变主意？,谢谢你让我知道。你认为你已经考虑了所有的选择，你可以从每个角度来看待你当前的情况吗？,10,LOW
2257,愤怒,您能否自信地说，您过去一直仔细考虑朋友或家人提出的其他观点？,谢谢你让我知道。你认为你已经考虑了所有的选择，你可以从每个角度来看待你当前的情况吗？,10,LOW
2258,愤怒,您能否自信地说，您过去一直仔细考虑朋友或家人提出的其他观点？,你有没有从别人的角度看情况，你觉得有用吗？,10,LOW
2259,愤怒,在您的日常互动中，您是否经常发现当出现不同的观点时，您愿意改变主意？,你有没有从别人的角度看情况，你觉得有用吗？,10,LOW
2260,愤怒,你真的觉得你在之前的谈话中总是能够考虑其他观点吗？,你有没有从别人的角度看情况，你觉得有用吗？,10,LOW
2261,愤怒,您能否自信地说，您过去一直仔细考虑朋友或家人提出的其他观点？,谢谢你，这有助于我更好地了解你。你相信你是一个能够听取别人建议并付诸实践的人吗？,10,LOW
2262,愤怒,老实说，当别人向您提出意见时，您是否真的觉得您总是会考虑并尊重他人的意见？,谢谢你，这有助于我更好地了解你。你相信你是一个能够听取别人建议并付诸实践的人吗？,10,LOW
2263,愤怒,在您的日常互动中，您是否经常发现当出现不同的观点时，您愿意改变主意？,谢谢你，这有助于我更好地了解你。你相信你是一个能够听取别人建议并付诸实践的人吗？,10,LOW
2264,愤怒,老实说，当别人向您提出意见时，您是否真的觉得您总是会考虑并尊重他人的意见？,您是否觉得自己通常能够走出自我，以全新的眼光看待情况？,10,LOW
2265,愤怒,有时，只要我们能够倾听，其他人也许能够帮助我们弄清楚情况并变得更强大。你认为自己是一个好的倾听者吗？,您是否觉得自己通常能够走出自我，以全新的眼光看待情况？,10,LOW
2266,愤怒,您能否自信地说，您过去一直仔细考虑朋友或家人提出的其他观点？,您是否觉得自己通常能够走出自我，以全新的眼光看待情况？,10,LOW
2267,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,最近有没有发生什么事情让你觉得与你的朋友和家人的支持网络疏远了？,11,LOW
2268,愤怒,谢谢你对我敞开心扉，我想帮助你放下消极的想法。是否因为与家人或亲人的问题，您现在正在经历一段特殊的痛苦？,最近有没有发生什么事情让你觉得与你的朋友和家人的支持网络疏远了？,11,LOW
2269,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,最近有没有发生什么事情让你觉得与你的朋友和家人的支持网络疏远了？,11,LOW
2270,愤怒,你觉得你现在可能正在经历个人危机吗？,在您的个人生活中是否有任何令人不安的事情，您是否与亲近的人闹翻了？,11,LOW
2271,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,在您的个人生活中是否有任何令人不安的事情，您是否与亲近的人闹翻了？,11,LOW
2272,愤怒,您现在是否有可能正在经历一些特别困难的事情，这对您的生活产生了灾难性的影响？,在您的个人生活中是否有任何令人不安的事情，您是否与亲近的人闹翻了？,11,LOW
2273,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,您是否正在经历一些痛苦的事情，例如与您所爱的人闹翻？,11,LOW
2274,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,您是否正在经历一些痛苦的事情，例如与您所爱的人闹翻？,11,LOW
2275,愤怒,你觉得你现在可能正在经历个人危机吗？,您是否正在经历一些痛苦的事情，例如与您所爱的人闹翻？,11,LOW
2276,愤怒,你觉得你现在可能正在经历个人危机吗？,由于与亲近的人的关系出现问题，您是否觉得自己正在经历个人危机？,11,LOW
2277,愤怒,谢谢你对我敞开心扉，我想帮助你放下消极的想法。是否因为与家人或亲人的问题，您现在正在经历一段特殊的痛苦？,由于与亲近的人的关系出现问题，您是否觉得自己正在经历个人危机？,11,LOW
2278,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,由于与亲近的人的关系出现问题，您是否觉得自己正在经历个人危机？,11,LOW
2279,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,这种感觉是否给您和您所爱的人带来了更大的问题？它是否导致了个人危机？,11,LOW
2280,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,这种感觉是否给您和您所爱的人带来了更大的问题？它是否导致了个人危机？,11,LOW
2281,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,这种感觉是否给您和您所爱的人带来了更大的问题？它是否导致了个人危机？,11,LOW
2282,愤怒,谢谢你对我敞开心扉，我想帮助你放下消极的想法。是否因为与家人或亲人的问题，您现在正在经历一段特殊的痛苦？,如果我问，你现在是否在为个人问题而苦苦挣扎？,11,LOW
2283,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,如果我问，你现在是否在为个人问题而苦苦挣扎？,11,LOW
2284,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,如果我问，你现在是否在为个人问题而苦苦挣扎？,11,LOW
2285,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,很抱歉你生气了，我想知道这是否可能是更大事情的征兆。您最近生活中是否发生了其他重大困难？,11,LOW
2286,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,很抱歉你生气了，我想知道这是否可能是更大事情的征兆。您最近生活中是否发生了其他重大困难？,11,LOW
2287,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,很抱歉你生气了，我想知道这是否可能是更大事情的征兆。您最近生活中是否发生了其他重大困难？,11,LOW
2288,愤怒,谢谢你对我敞开心扉，我想帮助你放下消极的想法。是否因为与家人或亲人的问题，您现在正在经历一段特殊的痛苦？,是不是感觉现在有什么大事正在发生，比如个人危机？,11,LOW
2289,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,是不是感觉现在有什么大事正在发生，比如个人危机？,11,LOW
2290,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,是不是感觉现在有什么大事正在发生，比如个人危机？,11,LOW
2291,愤怒,您现在是否有可能正在经历一些特别困难的事情，这对您的生活产生了灾难性的影响？,你是否因为个人的烦恼而生气？你是在工作中还是在家里与人打架？,11,LOW
2292,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,你是否因为个人的烦恼而生气？你是在工作中还是在家里与人打架？,11,LOW
2293,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,你是否因为个人的烦恼而生气？你是在工作中还是在家里与人打架？,11,LOW
2294,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,您会说您目前正在经历个人创伤，可能涉及您的亲人或朋友吗？,11,LOW
2295,愤怒,谢谢你对我敞开心扉，我想帮助你放下消极的想法。是否因为与家人或亲人的问题，您现在正在经历一段特殊的痛苦？,您会说您目前正在经历个人创伤，可能涉及您的亲人或朋友吗？,11,LOW
2296,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,您会说您目前正在经历个人创伤，可能涉及您的亲人或朋友吗？,11,LOW
2297,愤怒,如果我问，您是否觉得您与朋友、家人或亲人遇到了难以控制的困难？,你会说你现在可能正在经历一些危机吗？,11,LOW
2298,愤怒,您现在是否有可能正在经历一些特别困难的事情，这对您的生活产生了灾难性的影响？,你会说你现在可能正在经历一些危机吗？,11,LOW
2299,愤怒,是否因为与朋友或亲人的关系问题等令人痛苦的事件，您现在正在经历个人危机？,你会说你现在可能正在经历一些危机吗？,11,LOW
2300,愤怒,你会说你的大部分问题都围绕着你现在最亲近的问题吗？,请问此时此刻您与亲人是否有重要的问题，或其他重大问题？,11,LOW
