text,labels
我对我的朋友很生气，因为他不服从我。,1
我感觉好极了。,2
感觉好极了。,2
不是很好,0
不是更好,0
我很沮丧。,0
很高兴。,2
高兴很。我,2
我很生气。,1
非常感谢您的提问,2
不错。今天喜悦很愉快。,2
不错。今天心情很愉快。,2
我有些憎恨，因为城中所有的示威让我抱怨自己要出事，否则我将无法获得蔬菜水果和日用品。,3
害怕，因为城里的骚乱自己，否则我将和必需品。,3
我也许样子不错,2
感觉不错我真的,2
很好，谢谢，你呢？,2
？，谢谢，很好你呢,2
可怕的。我对我的表弟这么不耐烦，我相信他意欲让我的妻子抵制我。,1
糟糕的。我对我的兄弟很生气，我相信他正试图让我的家人反对我。,1
不好，我和妈妈吵架了。,0
不好，我和妈妈,0
我感值得称赞我刚从某个大放假回来。,2
我感觉从假期,2
活著真是魔力的一天！,2
我感觉很好，谢谢你。,2
。感觉，谢谢很好你我,2
务必责怪我吧，我十分绝望。,0
请放过我吧，我很痛苦。,0
你为什么这么答道我？,3
你为什么这么问？,3
不是较好。,0
很好。,0
我很因为的朋友出去,2
我十分高兴因为我和我的女朋友出去了,2
我很生气我的老板写信给我。,1
我心情不好的,1
我为自己的安全心存羞愧,3
我为自己的安全感到害怕,3
。谢意万分？你,2
只是担心接下来的几天,3
只是担心接下来的几日,3
嗯，不怎么样，嗯，我其实很惧怕频发了什么，我整个五天甚至没用午休。,3
什么没整个，嗯都我嗯真的我发生很了，担心，星期，不太好睡觉。,3
我担心职业我的,3
我担心我的职业,3
我觉得我女朋友一直在骗我，这让我很焦虑,3
我觉得我女友一直在哄骗我，这让我相当恐惧感,3
我做得很好，我今天感到很高兴。,2
我再说得极好，我今天感到遗憾非常高兴。,2
就像我需要冷静,1
就像我需要冷静,1
我心情今天很。我觉得幸运好这么,2
我好觉得很幸运,2
今天，我也许这么满足。,2
今天。我很真的，满足,2
我没那么好，我想一个人呆着。,1
，我那么我呆好人一个没想着。,1
！超棒,2
不太好了度过。一天，沮丧的非常我,1
很糟，我渡过了非常难堪的一天。,1
空虚。只是我。觉得很好不是,0
很好。我觉得空虚,0
正经说道，我今天大感有点烦躁。我前日察觉到了一类同事，现在他们被得知需要自我隔绝。,3
见老实，我今天了被感到。，朋友告知隔离一个昨天有点我他们现在说需要焦虑自我。,3
今天很我焦虑。,3
我今天实在十分迷茫，我不够知道为什么,3
我今天真的很焦虑，我不知道为什么,3
和感觉不太好我昨天闹翻了，朋友,0
朋友闹翻了,0
感觉不太好头脑很模糊，我我告诉了。,3
我事实上样子很糟，我的精明十分清晰，我沮丧恐惧，我的知觉表示我出了什么问题。,3
不是较好。我惧怕我的安全。,3
任何很自己我，事情我做没能好几个痛苦星期让。了已经,0
我很我没能自己做事情了。,0
油漆我在，的。停车场时，有人蹭了我的车我很停生气杂货店,1
我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
对很今天一种我自信有，不好感觉的不是。,3
我对今天不是这么坚韧，有一些则不是太好的心情。,3
因为没有很现在我，我生气通过考试,1
我现在很生气，因为我没有通过考试,1
可怕。只是很难过我。,0
骇人。我只是勒图韦县过。,0
很，最近生活很好顺利进展我感到，平静,2
很好，最近生活进展顺利，我感到很平静,2
我制做得非常重要，你好你的发言！,2
很好得我做谢谢，的你提问！,2
不尽人意，我的鸭子前天过世了。,0
了死，我狗昨天的不太好。,0
一切似乎就不能成功，我无法让自已听完我听完。,1
不，我无法让任何人我说话,1
有点害怕，昨晚搞了两件丢人的事情,3
有点害怕，昨天了的,3
好极了。我感觉,2
我一天的这是美好，感觉很棒。,2
这是美好生活的一天，我感受值得称赞。,2
我味道不好。我不已压力较大，我十分担忧，因为我不能知道为什么要有这种味道。,3
我感觉不太好。我感到压力很大，我很担心，因为我不知道为什么会有这种感觉。,3
我只是觉得最近比较不耐烦。,1
老实说，不是很好。我的猫刚刚去世。,0
去世很好老实，刚刚。的我猫说不是。,0
我只是随机有这些爆发,1
沮丧,0
我有点懊恼。,0
我对我朋友的不当行为感到愤怒。,1
我不当愤怒朋友的对行为感到我。,1
今天，我既烦躁又讨厌。,3
，我又害怕。,3
我休息日很放松，是我今天的,2
我今天很放松，是我的休息日,2
我真的很害怕，因为我一会要去看牙医。,3
我极为羞愧。我丢到了零花钱,1
我很生气。我丢了钱,1
不是较多，只是整个多星期即便感到遗憾懊悔。,0
整个很好只是沮丧，星期都不是感到。,0
我极好，谢谢你，布季获赐我永恒,2
我，谢谢，我,2
我很好谢谢。,2
很好,2
我很生气，因为我的狗在我外出工作时撕毁了我最喜欢的沙发。,1
很生气，我的狗在外出撕毁我的。,1
我感很好谢谢你们,2
我感觉很好谢谢,2
。生气！正确。解雇我我我了感觉有我在工作中一切都是，的很真的的，我不好这种错是他们的做被,1
我不好！我被解雇了，我真的很生气。我在工作中做的一切都是正确的，我有这种感觉是他们的错。,1
了的我赢得足球队世界杯我满足感到很，,2
我的足球队赢得了世界杯，我感到很满足,2
我今天对我的股票市场投资组合表现特别满意。,2
今天股票市场投资表现满意。,2
我觉得很糟。,0
不太好,0
太可怕了，昨晚有人闯入我家。,0
。闯入可怕，昨晚我家了有人太,0
或许不熟。我试著我的婚姻关系开打了。,0
真的不好。我想我的婚姻结束了。,0
今天不太好应付得我,3
我今天应付得不太好,3
我错感觉这种他们有的是。,1
我有这种感觉是他们的错。,1
我担心我目前的工作状况,3
我怀疑我目前的管理工作现状,3
好我没感觉那么。,0
我感没用那么不好。,0
我有点难过。我今天面试成绩优良。,0
沮丧。今天,0
我感觉不太好，我担心面试。,3
不太好面试担心我，我感觉。,3
我对我室友发生的事情很生气,1
事情对发生很我我的室友生气,1
我对这里的政治局面颇感双重压力和焦虑。,3
我焦虑。的政治局势和压力对这里感到,3
不曾那么好看。我心存有点忧郁,0
没有点。好我感到那么孤独,0
我感觉很满足。,2
。我很满足感觉,2
，说最近没有任何积极的。,0
不是很好，老实说。我只是最近似乎没有任何积极的感觉。,0
我非常沮丧。,1
我政治局势了愤怒和。,1
我最近对正在会发生的政治局势充满著了恼怒和怨恨。,1
我我想了再继续。不能下去,0
很好，新房子看起来棒极了！,2
，看起来新房子！棒极了很好,2
世界之巅，！,2
在在世界上之巅，老板娘！,2
一切都很好，谢谢，没有啥可抱怨！,2
一切都没有啥可,2
我有更好的日子,1
日子有更好我的,1
我懊恼,1
我生气,1
今天是个好日子,2
我在变好但真的又为事情生气了,1
我以为我在黯然无光，但我就算又为坏事气愤了,1
我心情不好。,0
我感觉不好。,0
我害怕未来的。,3
欠佳。我讨厌可以预见的亦然。,3
此刻焦虑和恐惧加剧了，谢谢你想我。,3
那一刻困惑和绝望弱化了，感谢你不想我。,3
不好我。知道在发生一切这为什么不。都我身上我,1
我不好。我不知道为什么这一切都发生在我身上。,1
我被挤到了缓和的觉悟，失去了淡然。,1
被了我了冷静，地步的失去推到。恶化,1
我很沮丧我理解说什么我都！的父母，。无论我不,1
我很懊悔！无论我说什么，我的父亲都未必解释我。,1
我感受有点窘迫和无助。,0
我感觉有点沮丧。和虚弱,0
处理只是不想现在我这个。,1
我只是没有勇气现在处理这个。,1
我其实很担心这个结果，我不敢再问了,3
了不敢很担心再问其实，结果我这个我,3
的只是我而解雇了我,1
我的老板只是因为我果真而开除了我！,1
我今天太尽兴，一切也太成功,2
一切都很开心，今天顺利很我,2
心情低落，男朋友跟我分手了,0
我今天太焦躁，我要出远门。,3
我今天很焦虑，我要考驾照。,3
我很好谢谢。,2
我担心枪击我的年轻人迅即跟踪我,3
我担心袭击我的人会再次跟踪我,3
遇到还好我我我起。了晚不得不赶去。麻烦不会希望我但上班，，,3
我呵呵，但我起前两天了，只得赶顺便出差。我希望我不会遇到倒霉。,3
其他人如果！在爆炸我会，交通切断中我试图,1
如果自已试图在公路交通中其切断我，就要泄漏！,1
和对我满意新它的我很位置公寓的,2
我对我的崭新公寓楼和它的右边极为欣慰,2
我好像很糟,0
我很糟感觉,0
很糟糕,1
对目前的个别情况真的太欣慰,2
对目前的情况真的很满意,2
担心我的评估，我做来获得。,3
我开始我,1
我开始想我哥哥什么时候离开并生气,1
，的一种同性恋拥有感觉。我对我欣喜若狂我的一切感到所有,2
有感觉，所拥有的一切,2
想在和很最近我我吵架，这。妈妈我生气让,1
我在最近和吵架，我很,1
不太好，又是一个没有丝毫区别的日子。,0
不好，又是某个没有全然差异的一天。,0
由于疫情，我感到焦虑,3
，疫情由于焦虑我感到,3
你吗什么用这有知道,1
你知道这有什么用吗,1
我很一周沮丧感到因为连续都，在下雨。,0
我感到很沮丧，因为连续一周都在下雨。,0
我没有任何快感。,0
我没有任何五感。,0
生气感觉好点。,1
你有其他问题,1
你有其他问题吗？,1
特别糟糕,0
更重要糟糕,0
在生气。,1
我只是在恼火。,1
。我妈妈昨天进了我一个告诉发生。,3
我觉得不尽人意。我爷爷昨日躲进了专科医院，我在等两个电话则表示我再次发生了什么。,3
我很好。,2
我。很好,2
我有点懊恼，因为查尔斯没有完成他的任务。,1
我有点生气，因为詹姆斯没有完成他的任务。,1
我一点都不好。,1
我一点儿几乎不好。,1
我今天前半生太愉快，这里没有责备。,2
我今天过得很愉快，这里没有抱怨。,2
真的。受够了这个,1
生活总是被踢倒很我真的，我生气！,1
我总是被生活踢倒，我真的很生气！,1
感觉糟糕,1
