,gender,age,emotion,base,rewriting
528,女性,18-39,悲伤,在之前的对话中，您是否考虑过其他提出的观点？,在过去的谈话中，你是否总是考虑到别人的意见，即使他们与你看待世界和自己的方式相去甚远？
529,男性,40-69,悲伤,在之前的对话中，您是否考虑过其他提出的观点？,有时，只要我们能够倾听，其他人也许能够帮助我们弄清楚情况并变得更强大。你认为自己是一个好的倾听者吗？
530,男性,40-69,悲伤,在之前的对话中，您是否考虑过其他提出的观点？,在与他人交谈时，您是否觉得在形成自己的观点和意见时允许自己接受不同的观点和意见？
531,女性,40-69,悲伤,在之前的对话中，您是否考虑过其他提出的观点？,别人的意见对你有价值吗？
532,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否认为您可能正在经历个人危机，不再与您的支持网络保持联系？
533,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您的个人生活中是否有任何重大问题可能导致您感到悲伤？
534,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你现在对生活事件有困难吗？
535,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否在与亲人相处时遇到任何困难？
536,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您最近是否与朋友或家人发生过任何导致这些负面情绪的重大问题？
537,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,如果我问你，你在个人事务上有什么问题吗？
538,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你目前正在经历什么个人的事情吗？
539,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否觉得自己正面临个人危机，例如，与家人、朋友或其他亲人相处困难？
540,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否正处于个人性质的创伤之中，例如与家人或朋友相处的困难？
541,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,请问你是在家里、工作上还是和朋友相处上有问题？
542,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,在您的个人生活中是否有任何事情让您有这种感觉？
543,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,我希望你不介意我问，但你是否面临困难时期？
544,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您现在是否在与他人的关系中遇到重大困难或挑战？
545,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,我想知道现在是否有任何事情感觉比平常大。您是否觉得自己正面临个人危机？
546,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,谢谢你。你会说你在个人生活中遇到困难吗？
547,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否与某些人（例如同事、朋友或家人）遇到过私人问题？你不能满足自己或他人的期望吗？
548,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否担心您与亲近的人之间的任何个人问题？
549,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你现在是否正在和其他人一起经历微妙和困难的时刻？
550,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你会不会说你现在的生活太混乱，而且变得势不可挡？
551,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否觉得您目前正在经历严重的个人困难，可能是与您的亲人或朋友？
552,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,很抱歉让您感到难过，为了帮助您，我想深入挖掘一下。如果你不介意我问一下，你正在经历一场艰难的个人危机吗？
553,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否会说您在与朋友或家人相处时遇到困难？
554,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你是否觉得自己遇到了麻烦，没有人可以帮助你？
555,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,在您的内心深处，这是您正在经历的个人危机吗？你是否感到被你的亲人或朋友伤害？
556,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,看看您的个人生活，您是否觉得自己正在经历个人危机（与亲人有困难，例如与朋友吵架）？
557,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你和你爱的人有什么困难吗？
558,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你现在的生活中有什么重大的个人问题吗？
559,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您现在是否正在经历艰难时期，是否与朋友或亲人闹翻了？
560,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您在个人生活中是否遇到任何困难或面临危机？
561,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否觉得在日常生活中与亲近的人有麻烦？
562,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,现在，在你的朋友或家人圈子里，有什么事情困扰着你吗？
563,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否感到与周围的人隔绝，或者您的安全处于某种危险之中？
564,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否在人际关系中遇到困难（例如与朋友的失败）？
565,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,如果你不介意我问这个，家人、朋友有什么问题吗？
566,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你正在经历艰难的时期，还是个人危机？如果是这样，你可以告诉我。
567,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,请问你最近压力大吗？
568,男性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,在您的个人生活中，您目前正在经历什么特别困难的事情吗？
569,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,感谢您到目前为止的回答。请问您现在是否觉得自己正在经历个人危机，或者您是否正在与周围的人遇到难以处理的人际关系困难？
570,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,谢谢你。我想知道您是否因为与朋友或家人的问题而正在经历特别困难的时刻。
571,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,感谢您的耐心等待，我真的很感激。你能告诉我，你是否觉得在你生命中的这一刻正在经历个人危机，在工作或家庭中遇到严重的困难？
572,男性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,如果你有一根魔杖，现在有没有人会从你的生活中消除，以便感觉更好？
573,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,感谢您如此耐心和合作。如果你不介意，我希望你告诉我你是否觉得你此刻正在挣扎。
574,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,我知道这可能很艰难，所以感谢您如此耐心地回答所有问题。您最近是否经历过强烈的情绪压力，或者您是否感到被朋友或亲人误解？
575,女性,40-69,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,我想知道你的悲伤是否可以在更广泛的问题上解决。您在生活中是否遇到任何重大问题，例如，您是否与所爱的人闹翻了？
576,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,你的悲伤是否与一些更大的问题有关，比如你和你所爱的人之间的人际关系危机？
577,女性,18-39,悲伤,您是否正在经历个人危机（与亲人相处有困难，例如与朋友闹翻）？,您是否会将您生命中的这一刻描述为一个紧张而复杂的时刻，您、您的人际关系和情感都受到了强烈挑战？
