,gender,age,emotion,base,rewriting
550,Female,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Would you say that your life too chaotic right now, and that is becoming overwhelming?"
551,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Do you feel like you're currently experiencing intense personal difficulties, possibly with your loved ones or friends?"
552,Male,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"I'm sorry you are feeling sad and in order to help you I would like to dig a bit deeper. If you don't mind me asking, are you going through a rough personal crisis?"
553,Female,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Would you say that you are having problems relating to difficulties with your friends or family?
554,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Do you feel like you are in trouble, and no one can help you?"
555,Male,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"In your heart of hearts, is this a personal crisis you're experiencing? Do you feel hurt by your loved ones or friends?"
556,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Looking at your personal life, do you feel that you are going through a personal crisis (having difficulties with loved ones, for example, fighting with friends)?"
557,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you experiencing any difficulties with your loved ones?
558,Male,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are there any major personal problems in your life right now?
559,Female,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you experiencing a tough time right now, have you fallen out with friends or loved ones?"
560,Female,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you experiencing any difficulties or are you facing a crisis in your personal life?
561,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you feel you are having troubles with those close to you in your daily life?
562,Female,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Right now, is there something that afflicts you in your circle of friends or family?"
563,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Do you feel isolated from those around you, or that your safety is somehow in danger?"
564,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you experiencing difficulty in your personal relationships (debacle with a friend for example)?
565,Male,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"If you don't mind me asking this, are there any problems with family, friends?"
566,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you going through a rough patch, or a personal crisis? if so, you can tell me."
567,Female,40-69,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,May I ask if you have been under a lot of pressure or stress lately?
568,Male,18-39,Sad,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Is there anything particularly difficult you are going through at the moment in your personal life?
