emotion,base,rewriting,semantic,transformation
悲伤,您认为您应该成为别人的救星吗？,是不是觉得自己需要成为别人的救星？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,您是否经常发现自己扮演了一个好撒玛利亚人的角色，您正在努力帮助甚至纠正他人为自己的利益？,6,HIGH
悲伤,您是否经常发现自己扮演了一个好撒玛利亚人的角色，您正在努力帮助甚至纠正他人为自己的利益？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你觉得你可以做些什么让别人变得更好吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,是不是觉得自己需要成为别人的救星？,你认为自己是别人的救星吗？,6,HIGH
悲伤,你是否感到为他人的命运承担责任？,你认为自己是别人的救星吗？,6,HIGH
悲伤,你觉得你必须照顾其他人吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你是否觉得你必须成为别人的救星？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你觉得在这种情况下你应该帮助别人吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,是不是觉得自己需要成为别人的救星？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得多帮助别人可以改善你自己的情况吗？,6,HIGH
悲伤,你觉得成为别人的救星是你的责任吗？,难不成你是来救人的？,6,HIGH
悲伤,你觉得多帮助别人可以改善你自己的情况吗？,难不成你是来救人的？,6,HIGH
悲伤,谢谢，现在我想问你一个简单的问题，以便我能更好地理解。拯救别人会让你快乐吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,是不是觉得自己需要成为别人的救星？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,您目前的担忧是否与您想要帮助的人有关？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得你被期望去拯救别人吗？,6,HIGH
悲伤,你相信拯救别人的生命会让你对自己感觉更好吗？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,我想了解一下您如何看待自己在社交圈中的角色。你是否经常觉得救人是你的工作，或者别人希望你这样？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你认为你应该为别人牺牲自己吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你相信有值得你拯救的人吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你认为别人的问题应该是你要解决的问题吗？,6,HIGH
悲伤,你认为拯救别人是你的责任吗？,您是否认为您的脑海中某处正在发生某些事情，让您觉得自己应该成为生活中其他人的救世主？,6,LOW
悲伤,你认为自己是别人的救星吗？,你是否觉得肩上有一份拯救他人的重担？,6,LOW
悲伤,你觉得在这种情况下你应该帮助别人吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,你是否觉得你的行为是在试图解决问题、帮助某人或使事情对某人有利？,6,HIGH
悲伤,忠诚和乐于助人总是美好的美德，但是，如果我们开始忘记自己的幸福，它们就会变得不健康。您认为专注于帮助他人比成长和专注于自己更重要吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,感谢您迄今为止的合作。请问您是否觉得有必要将生活中的其他人从他们自己的问题中解救出来？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,你认为你应该为别人牺牲自己吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,您现在的心情是否取决于您无法帮助所爱的人这一事实，您是否因此而感到内疚？,6,HIGH
悲伤,是否有可能因为无法拯救生活中需要拯救的人而导致您的悲伤？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,你认为你应该拯救他人吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你相信即使牺牲自己的幸福，你也能帮助别人吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你认为拯救别人是你的使命吗？,你是否觉得肩上有一份拯救他人的重担？,6,LOW
悲伤,你是否觉得肩上有一份拯救他人的重担？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你认为自己是别人的救星吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你是否觉得你的行为是在试图解决问题、帮助某人或使事情对某人有利？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得你必须拯救别人吗？,6,HIGH
悲伤,你觉得你必须帮助别人吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,感谢您迄今为止的合作。请问您是否觉得有必要将生活中的其他人从他们自己的问题中解救出来？,6,HIGH
悲伤,你是否觉得你的行为是在试图解决问题、帮助某人或使事情对某人有利？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您是否认为您总是必须将人们从麻烦中解救出来，即使他们是自己创造的？,难不成你是来救人的？,6,HIGH
悲伤,你觉得你让某人失望了吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,你觉得你可以做些什么让别人变得更好吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,你有没有可能认为，也许，帮助自己也可以帮助别人？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,你觉得你必须照顾其他人吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你相信你可以通过帮助别人来帮助自己吗？,6,HIGH
悲伤,请问您是否相信将他人从问题中解救出来是您自己的责任？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,你认为拯救别人是你的责任吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,是否有可能因为无法拯救生活中需要拯救的人而导致您的悲伤？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,难不成你是来救人的？,6,HIGH
悲伤,您现在的心情是否取决于您无法帮助所爱的人这一事实，您是否因此而感到内疚？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,在回答以下问题之前，请尝试仔细考虑您最近的过去。最近，您是否觉得自己有责任拯救周围的人，以牺牲自己为代价来帮助他们克服问题？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得你必须帮助别人吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你觉得在这种情况下你应该帮助别人吗？,6,HIGH
悲伤,你有没有感觉到或想到任何让你有想要拯救别人的冲动的事情？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,请问您是否相信将他人从问题中解救出来是您自己的责任？,你认为自己是别人的救星吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,请问您是否相信将他人从问题中解救出来是您自己的责任？,6,HIGH
悲伤,你会说你倾向于帮助别人，甚至可能以牺牲自己的幸福为代价吗？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你觉得多帮助别人可以改善你自己的情况吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,您认为您应该成为别人的救星吗？,你是否感到为他人的命运承担责任？,6,HIGH
悲伤,你觉得你需要一直陪在某个人身边吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,您是否认为您的脑海中某处正在发生某些事情，让您觉得自己应该成为生活中其他人的救世主？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你觉得你应该成为别人的救世主吗？,你是否觉得你必须成为别人的救星？,6,LOW
悲伤,你觉得在这种情况下你应该帮助别人吗？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你认为你应该为别人牺牲自己吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,如果可以的话，您是否认为您可能正在尝试成为别人的救星？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,你认为你应该拯救他人吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,你觉得你必须拯救别人吗？,你认为拯救别人是你的责任吗？,6,HIGH
悲伤,你觉得你必须帮助别人吗？,你认为拯救别人是你的使命吗？,6,HIGH
悲伤,你相信即使牺牲自己的幸福，你也能帮助别人吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
悲伤,你相信你可以通过帮助别人来帮助自己吗？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你觉得你应该成为别人的救世主吗？,你是否觉得你的行为是在试图解决问题、帮助某人或使事情对某人有利？,6,LOW
悲伤,您认为您应该成为别人的救星吗？,你会说你倾向于帮助别人，甚至可能以牺牲自己的幸福为代价吗？,6,HIGH
悲伤,你是否觉得你必须成为别人的救星？,您认为您应该成为别人的救星吗？,6,LOW
悲伤,你认为自己是别人的救星吗？,您是否认为您总是必须将人们从麻烦中解救出来，即使他们是自己创造的？,6,LOW
悲伤,您是否认为您总是必须将人们从麻烦中解救出来，即使他们是自己创造的？,你认为自己是别人的救星吗？,6,HIGH
悲伤,你认为自己是别人的救星吗？,在回答以下问题之前，请尝试仔细考虑您最近的过去。最近，您是否觉得自己有责任拯救周围的人，以牺牲自己为代价来帮助他们克服问题？,6,LOW
悲伤,成为别人的救世主是否对你来说很重要，并这对你有好处吗？,你觉得你应该成为别人的救世主吗？,6,HIGH
