,text,labels
2135,我今天难道这么吃紧。,3
2136,今天我。紧张很真的,3
2138,今天感觉很棒,2
2139,一点虽然太差，我扔掉了科研工作。,0
2140,不好丢。,0
2142,现在我很。开心,2
2143,我很对的我同事生气,1
2144,我我同事很,1
2145,我实在这么生气，我今天班莱班县无法完成任何事。,1
2146,真的很我在工作中任何事情,1
2147,我我，的对，的搭档令人恼火了不好因为他我生气一些句子说很,1
2148,我不行，我对我的搭挡极其恼火，因为他说了一些令人恼火的语句,1
2149,感觉，现在对,3
2150,我有更好的光景，我味道不够愉快，现在对事不已迷惘。,3
2153,由于某种原因很我，感觉今天忧郁。,0
2155,我今天里韦县过。,0
2157,我不太可能过,0
2159,自以为是反问，我今天沮丧顾虑一定，我忧虑我在口试中其竞技状态差强人意，然后我又回到了原点。,3
2160,我不熟，当同伴撞坏到我的车时，我难道十分气愤,1
2161,我，不好生气陌生人撞很我到的，车时真的当我,1
2162,。今天不安我不太好感觉非常和焦虑我。,3
2163,我今天感觉。非常焦虑和。,3
2165,不好我什么都。,0
2166,，绝望。沮丧,0
2169,提问感觉你我谢谢很好的我。，昨晚很好睡得！,2
2171,我家有人感染新冠，我焦虑,3
2172,妈傅先生发炎了新冠寄生虫，我现在非常不安。,3
2173,这么好,2
2174,那种说实话没有这么好看的,2
2175,我今天非常疲惫,3
2176,极度去离老婆！！而愤怒我,1
2177,极之反感！女朋友离我而回去！,1
2178,今天好日子,2
2179,今天是。来说好日子个我对,2
2181,我觉得相当厉害。我猫丢到了。,0
2182,不太好今天,0
2184,我想我最近很,1
2186,空是令人费解,0
2189,我感到心碎,2
2191,失去今天很差我。工作。害怕我感觉很,3
2192,。今天都糟透了一切,1
2193,我因为生气，很我的最喜欢猫了我毁的地毯,1
2194,我生气，我的毁了我,1
2196,我现在大感很真爱,2
2198,我的一个朋友去世，我感到,0
2199,我的三个朋友去世了，我感到十分徬徨,0
2201,我今天感受较好，我通过了口试！,2
2203,不厉害我。,0
2204,我非常对的行为我感到朋友恼火。,1
2206,我感觉很完全糟糕,0
2209,考试成绩出炉了，我考得很好！,2
2210,我今天好像不是特别踏实的。我十分迷茫，不必知道为什么。,3
2211,感觉不是特别的。很焦虑知道为什么,3
2214,我感觉了得到，消息糟糕令人恼火刚刚一些非常我的很,1
2216,心情好,2
2217,我要是喊,1
2220,了我，很好发现我通过考试我刚刚感觉因为,2
2221,每个、—人我和反对我我老板的的都丈夫。我的孩子—,1
2222,每个年轻人几乎反对者我——我的酒保、我的未婚妻和我的小孩。,1
2223,我极为重要！,2
2225,好多。现在有很多,2
2228,的害怕,3
2230,不悦又不悦。我周围没有人在听完我撒娇。,1
2235,最近低落的很。一直我几天心情,0
2236,最近一个月我的心境一直比较萎靡。,0
2237,我没有那么差劲，因为我被纪检怒骂了。,0
2238,没有我那么骂好因为我被上级了，。,0
2240,生气，结束。工作,1
2241,我啪好多了，我声响亮，因为我今天的早上担心的背部酸痛已经听到“现在一声很，”了起床我时。,3
2242,我已经好几个了，我比较怀疑，因为我今天傍晚起床时候看见了一声朗朗上口的“啪”夜，现在我的臀部浮肿。,3
2243,我好多了。我正在待我的试验结果，我对结果感到亢奋。,3
2244,感到等待测试我对的。我正在了好多结果我我结果，紧张。,3
2245,我对我很，他我吵架。,1
2246,我，我他。很我真的吵架对生气和了丈夫,1
2247,其实很担心，我可能需要一些帮助,3
2248,其实很害怕可能一些,3
2249,我有点因为面前演讲,3
2250,我感到我压力。因为全校演讲必须有点面前，在,3
2251,完成了我敢肯定重要,3
2252,我需要完成的小事Harcou了，我毫无疑问不管怎样忘记一些重要的小事。,3
2253,今天谢谢，提问的我很你真的开心,2
2255,他妈的我。了气死,1
2258,我今天真的低落，很不会好转,3
2260,我感受很糟。我的舅舅上周五离世了。,0
2261,我很开心不真的,1
2262,我很开心,1
2264,非常，悲伤日子纪念日想起它,0
2265,所快乐没有我爱的了真正就。感到人，从那以后失去我,0
2266,我失去了所我爱你的人因，从那之后我就没有真正感到恐惧快乐。,0
2267,我的父母才刚离世，我无法暂时中止痛哭。,0
2268,无法我母亲刚刚去世的哭泣，停止。我,0
2270,我不太好今天感觉。,0
2271,哦甚至不要开始让我！，,1
2273,我因为我这个问高兴。。问题我很很你糟糕，我想真的最近沮丧很,0
2274,，最近很。我想我沮丧。,0
2276,我的我对生活很满意,2
2278,幸福。感到和我活着,2
2279,感觉很棒,2
2280,我心情很棒,2
2282,还不错！,2
2283,我真的似乎无法摆脱这种,3
2284,我今天呢比较亢奋，我似乎无法冲破这种焦虑,3
2286,很对我考试紧张,3
2288,这是一个的美好如此晴天,2
2290,是的，非常重要，你好。,2
2292,不能更快乐,2
2294,父母。糟糕离婚很我要发现我了。,0
2295,我过得不好今天,0
2298,最好心情朋友，。我的跟不会我不好说话我,0
2299,我感到非常我的世界。,3
2302,我气愤了。我无法忍受了我的未婚妻。,1
2303,我有一种害怕一会的。真的很怕坐飞机,3
2305,我！觉得很棒,2
2308,我相当为难，因为我跳出了一个肉块，碎片散布在屋顶上能。,1
2309,我感觉很。，我精神抖擞自己满足,2
2310,我自己十分满足，我看起来风雨无阻。,2
2311,我很不安,3
2312,很我感到不安,3
2313,我中感到焦虑,3
2314,我在顽固中所大感焦虑。,3
2316,我心情不太好，我很恐惧感,3
2317,我只是不该再继续下去了，一切似乎即使是那么万念俱灰。,0
2318,了似乎不想只是下去再继续，我绝望那么是都一切。,0
2319,实际上情绪极度所淹没,3
2322,我不好，他沮丧说生气，以至于让丈夫的一辆我汽车买了和我从来。，而且我我这件事没有因为。过如此昂贵很,1
2323,我吗对我的老太太极其为难，他今天傍晚傻子地和我大打出手了。,1
2325,，我下雨淋湿,0
2326,不是太好，今天晚上我放晴弄湿了。,0
2327,她就是绝不和我发出声音了，我绝不知道该怎么办。,0
2329,一个同学们把我的重点项目专家建议认作了自己的。,1
2331,我今天那种不是太好。,1
2333,我想觉得打人我。,1
2335,我好像太好了，您好，我不久以后被知悉我被奥斯卡奖一个大奖。,2
2336,，被刚刚被我我谢谢很棒感觉告知一个，提名奖项我。,2
2337,需要休息,1
2338,我需要休息一下交友新闻,1
2339,沮丧很真的伤心。我很,0
2340,我难道相当悲伤相当沮丧。,0
2342,，应该爸爸他不得不时间，我,0
2344,感觉不太好,0
2345,我这个无法账单，而且还在地工作,0
2346,我而且账单。认为工作这个我无法应付，不停月受够了所有还地我我在。,0
2348,感到。我生气很现在,1
2349,失落,0
2352,我其实大感极其绝望和感伤。我的帮手和我恋情了。,0
2353,不想谈论,1
2354,它不想我什至谈论,1
2356,的！了美好度过最！一天的我杰出！,2
2357,卓越的！我共度了非常美妙的一天！！,2
2358,我隧道拖欠很大光感觉了尽头没有抵押压力，。今天我贷款，,3
2359,我今天压力较大，感觉高架道路十字路口没有光源，我未付了抵押担保抵押贷款。,3
2361,我很讨厌，我一条年轻人在家,0
2363,我这么气愤，觉得没有人宽容我。,1
2365,我悲伤,0
2367,我今天不多糟。,0
2368,实际上不是很好，感到有些焦虑,3
2369,实际上不是很好，为此深感有些迷惘,3
2370,我，我理智了,3
2371,我很疲惫，我有点失去自尊了。,3
2372,我现在感觉不太好我十分郁闷,0
2375,有点我沮丧,0
2376,感觉很棒我！,2
2378,得做我。不太好,0
2379,我编出得太差。,0
2381,我今天很舒服等都等疯！,3
2382,我今天想不到比较不够难受。等结果也越快等气死了！,3
2383,我没关系，就是有点心急。我只想让这一天开打。,3
2384,，你的了，今天变成谢谢焦虑困难很提问它，有点恐惧,3
2385,谢谢你的答问，今天比较困难，有点恐惧感，它变成了厌恶,3
2386,我恰如其分。,2
2388,感觉很好,2
2389,我那种非常重要。,2
2390,好超级,2
2392,积极,2
2396,不太好。我似乎对做得好那么多案子没有热忱。,0
2397,不太好。我似乎多事情,0
2398,被招惹麻了！道路交通是一连串绝望，周先生把我阻拦了，我差一点撞倒上能他们！,1
2399,感觉。,2
2400,我今天看起来很好。,2
2401,我味道极神奇！,2
2403,感觉，我在的,3
2404,相当放松,2
2405,放松很,2
2406,我我因为，分手我了。很沮丧男朋友和,0
2407,我很，我男朋友分手了。,0
2408,不好死了。,0
2409,欠佳，我的小狗过世了。,0
2410,我的忍耐被抢回了。,3
2413,我站在。自己世界感觉之巅,2
2415,我对感到世界这个厌恶,1
2416,我对这个世界舞台感到恐惧憎恶,1
2418,我今天感较多，初夏，是灿烂的一天。,2
2420,很来说顺利。都对我一切,2
2422,我不是知道，你为什么要反问我？谁让你反问我的？,3
2424,我今天不爽很生气,1
2425,一切都很美好你好,2
2426,都美好谢谢,2
2428,我我发生坏事，停止一样要有点像无法感觉思考,3
2430,我样子科同盘属。,2
2431,我好极了。感觉,2
2432,不知道如何这个月所有将我我处理事情,3
2433,我不怎么知道这个年底我将如何处理所有丑事,3
2434,我今天我感觉不像害怕自己和我害怕真的，感到,3
2435,我今天难道那种Bokaro我自己，我感到恐惧惧怕和惧怕,3
2436,超好的我。有工作了新一份！,2
2437,超好的！我有一份新工作了。,2
2438,感到我忍不住害怕总是。,3
2439,我怕我得了前列腺癌,3
2440,了癌症得我怕我,3
2441,不太好因为生病了一个生日派对。,0
2442,不好;我因为患病碰上了三个庆功宴。,0
2443,我就安心了我的验证结果昨天上午完了，我十分清楚。,2
2444,结果了很清楚我的测试我，回来了昨天就放心我。,2
2446,我十分不怎么高兴,1
2447,说实话，我真的极其担忧好事。,3
2448,说实话我真的事情,3
2450,和我压力生意担心因为，我感到下降的了,3
2451,父母和所以我生气,1
2453,我心情不是太好。我的社交生活中才出现的这事极多了。,3
2454,不太好我发生。感觉的生活中我的太多了事情。,3
2456,的足球队今天赢了这总是我心情愉快。,2
2457,放松感到不到因为我我沮丧，找的方法。,0
2458,我深感羞愧，因为我问问没松弛的演算法。,0
2459,我比较羞愧。,1
2460,我不太好。我今天即便不忍心清早。,0
2461,我感到财务压力较大，我对我的男朋友很为难，因为他总是爽约而不会分批我局我。,1
2463,过的得用心您好,2
2465,由于很朋友，我吵架。沮丧和,0
2466,，我很沮丧,0
2467,我较多，少数几个情况下一切都较多。,2
2469,我一点都不怎么难过,1
2470,我一点不开心都,1
2472,很我生气,1
2474,的乐观,2
2475,生活很好我，很好感觉,2
2477,我怕我的孩子得病了,3
2478,我生病的我怕孩子了,3
2479,我想不到不大可能过，因为我和我姊姊赌气了。,0
2480,我真的了很难，因为过我吵架我哥哥和。,0
2481,我今天难道沦落街头。,3
2483,我对物流配送经理沮丧憎恶，因为她在我述说我的问题以后回绝仔细观察成因,1
2486,好,2
2487,我今天再说的没用那么差劲。他们正在面市我最喜欢的童年时代综艺节目。,0
2489,我今天样子不轻轻松松，极为冷淡。,3
2490,不，紧张,3
2491,我对今天开始我的崭新基层工作感到有点恐惧。,3
2492,我对开始我新感到有点,3
2493,得。很好很好做我的心情，我,2
2494,我得很好我心情。,2
2496,我今天好像非常重要,2
2497,我太苦恼。我找不到起床的涡轮。,0
2498,动力郁闷很不到我找的我。起床。,0
2499,的。目前为止这是一天！,2
2500,颇佳的。到现在，这是灿烂的一天！,2
2502,我不已孤独,0
2503,"很好谢谢，！我假期刚刚开始, 我很放松。",2
2504,我较多，谢谢！直到现在我的假日，相当松绑。,2
2506,我对我男同性恋的行为途径不已不爽。,1
2507,一点点也不好。我最近就算比较误解自己。,0
2508,我当然不是正处最差休眠状态。,0
2512,准备好我，迎接一天这很好了。,2
2515,醒来不到让感到。时，发生一些。,3
2516,不够舒服,3
2517,了太，。生气我我杀了人可以,1
2518,对开始新感到。我适合,3
2521,我恰如其分感谢！,2
2522,我太生气。,1
2525,我怕我的兔子做不了切除术。,3
2526,妈他我不知道,1
2529,很正常,1
2530,我感觉很快乐。,2
2531,我感觉快乐。,2
2532,太差。我的姐妹们有地方性可出去，借故可搞。我觉得饮恨了。,0
