text,labels
i want to feel sorry for myself and the trouble i am in,0
whenever i read or think about the way people treat animals and nature,0
i feel shaky and pretty weak,3
i remember feeling furious with my parents for being so na ve on a situation,1
i dont think it means im some sort of failure or that i am weak it still makes me feel unsure at times,3
i have no idea why ive been feeling lethargic the entire week since coming back to singapore its weird,0
i always tell taka i feel so jealous seeing random couples on the street or in restaurants,1
i really kinda feeling rather peaceful it must be you oh lord,2
i do not feel the need to conform to anyone else s way of doing things yet i am not as rebellious as one might think,1
i sometimes feel that it is a blow to my self respect to have to admit this but when i examine that it is not my self respect that has been damaged but my pride,0
im feeling a bit woeful or too sore tired for some craft its time for rereading a favourite series,0
i feel distracted by the use of d,1
i such a lost soul and feel so little of myself that i i feel i need to be punished,0
i just know what i like and what i feel comfortable wearing,2
i feel that i m being doubly virtuous by using up older yarn and helping her with her dish management problem,2
i feel petty worrying about time changes and feeling overwhelmed,1
i need to feel reassured that she is ok even though i am in another state,2
im still feeling miserable battling this allergy upper respiratory sinus thingy,0
i feel so lost,0
i feel like im giving myself the you is smart,2
i felt like such an idiot and left feeling totally humiliated,0
i always find that when i get myself back into reading i feel less stressed about life and happier in general if thats not a reason to pick up my kindle then i dont know what is,1
i feel this was a smart move on the part of alex hsieh the founder and president of the company,2
